400 6 0 
190.77000000 -32.63485100 23.38230800  
190.77000000 -32.51097708 23.40790281  
190.77000000 -32.38822766 23.43843718  
190.77000000 -32.26679697 23.47385376  
190.77000000 -32.14687887 23.51409527  
190.77000000 -32.02866639 23.55910124  
190.77000000 -31.91234809 23.60879830  
190.77000000 -31.79811034 23.66310752  
190.77000000 -31.68613531 23.72194067  
190.77000000 -31.57660273 23.78520488  
190.77000000 -31.46968711 23.85279785  
190.77000000 -31.36556044 23.92461256  
190.77000000 -31.26438878 24.00053340  
190.77000000 -31.16633465 24.08044028  
190.77000000 -31.07155259 24.16420301  
190.77000000 -30.98019471 24.25168785  
190.77000000 -30.89241205 24.34275790  
190.77000000 -30.80834803 24.43727037  
190.77000000 -30.72811355 24.53505876  
190.77000000 -30.65183004 24.63596125  
190.77000000 -30.57970721 24.73987165  
190.77000000 -30.51189748 24.84664993  
190.77000000 -30.44817401 24.95591468  
190.77000000 -30.38798490 25.06714038  
190.77000000 -30.32977904 25.17942895  
190.77000000 -30.27202462 25.29194533  
190.77000000 -30.21470138 25.40467303  
190.77000000 -30.15816696 25.51780133  
190.77000000 -30.10241836 25.63132253  
190.77000000 -30.04736226 25.74518007  
190.77000000 -29.99300146 25.85936992  
190.77000000 -29.93936352 25.97390127  
190.77000000 -29.88645093 26.08876994  
190.77000000 -29.83425933 26.20396833  
190.77000000 -29.78279025 26.31949128  
190.77000000 -29.73204702 26.43533465  
190.77000000 -29.68203283 26.55149460  
190.77000000 -29.63275014 26.66796633  
190.77000000 -29.58419591 26.78474368  
190.77000000 -29.53636931 26.90182147  
190.77000000 -29.48929103 27.01920201  
190.77000000 -29.44297381 27.13688496  
190.77000000 -29.39735000 27.25483857  
190.77000000 -29.35230052 27.37301259  
190.77000000 -29.30757370 27.49130933  
190.77000000 -29.26291104 27.60963038  
190.77000000 -29.21827052 27.72795965  
190.77000000 -29.17367757 27.84630725  
190.77000000 -29.12911490 27.96466635  
190.77000000 -29.08455153 28.08302447  
190.77000000 -29.03996335 28.20137314  
190.77000000 -28.99532749 28.31970470  
190.77000000 -28.95061433 28.43800719  
190.77000000 -28.90579202 28.55626751  
190.77000000 -28.86082982 28.67447458  
190.77000000 -28.81569943 28.79261837  
190.77000000 -28.77038449 28.91069164  
190.77000000 -28.72487292 29.02868931  
190.77000000 -28.67915437 29.14660695  
190.77000000 -28.63321891 29.26444031  
190.77000000 -28.58705573 29.38218463  
190.77000000 -28.54065329 29.49983524  
190.77000000 -28.49399921 29.61738635  
190.77000000 -28.44708063 29.73483190  
190.77000000 -28.39988421 29.85216601  
190.77000000 -28.35239675 29.96938281  
190.77000000 -28.30460692 30.08647668  
190.77000000 -28.25650472 30.20344269  
190.77000000 -28.20808479 30.32027756  
190.77000000 -28.15934333 30.43697930  
190.77000000 -28.11027672 30.55354482  
190.77000000 -28.06088104 30.66997137  
190.77000000 -28.01115212 30.78625598  
190.77000000 -27.96108544 30.90239563  
190.77000000 -27.91067516 31.01838657  
190.77000000 -27.85991482 31.13422505  
190.77000000 -27.80879876 31.24990707  
190.77000000 -27.75732152 31.36542869  
190.77000000 -27.70547705 31.48078592  
190.77000000 -27.65325973 31.59597460  
190.77000000 -27.60066756 31.71099256  
190.77000000 -27.54769994 31.82583896  
190.77000000 -27.49435691 31.94051170  
190.77000000 -27.44063844 32.05500891  
190.77000000 -27.38654401 32.16932896  
190.77000000 -27.33207297 32.28347033  
190.77000000 -27.27722508 32.39743118  
190.77000000 -27.22200003 32.51120976  
190.77000000 -27.16639651 32.62480386  
190.77000000 -27.11041283 32.73821111  
190.77000000 -27.05404782 32.85142931  
190.77000000 -26.99730059 32.96445621  
190.77000000 -26.94016983 33.07728966  
190.77000000 -26.88265406 33.18992798  
190.77000000 -26.82475389 33.30236937  
190.77000000 -26.76647069 33.41461247  
190.77000000 -26.70780548 33.52665630  
190.77000000 -26.64875913 33.63849995  
190.77000000 -26.58933279 33.75014222  
190.77000000 -26.52952758 33.86158204  
190.77000000 -26.46934461 33.97281831  
190.77000000 -26.40878462 34.08385041  
190.77000000 -26.34784836 34.19467664  
190.77000000 -26.28653647 34.30529489  
190.77000000 -26.22484914 34.41570400  
190.77000000 -26.16278655 34.52590285  
190.77000000 -26.10034918 34.63588988  
190.77000000 -26.03753755 34.74566361  
190.77000000 -25.97435217 34.85522263  
190.77000000 -25.91079380 34.96456569  
